x,y,z
0.201843984449066,0.410863032814616,0.40274956500181
0.199400368148889,0.412602506447662,0.403571691791092
0.195965201941425,0.415134421543413,0.404683888288179
0.191981454156139,0.417606700172876,0.405689179218002
0.186643112344759,0.420314213897331,0.406226301922246
0.175657501909296,0.425099543483098,0.407383168349733
0.16034768246384,0.43006274873762,0.409061075196708
0.143816596264377,0.431663435012459,0.411891835892396
0.131553282016842,0.429211529832855,0.414400893965655
0.117449855605914,0.421744678154575,0.417824999071577
0.104080995172698,0.411094198704781,0.419087530743478
0.093826124312015,0.401944611813713,0.419575946809652
0.081637604703494,0.388385745014264,0.42184657915436
0.070942568357893,0.372974085108648,0.424048557741698
0.062528100184596,0.355855160789524,0.423724227564893
0.05970633515027,0.336436872549978,0.419961465366988
0.061568355687456,0.32164230489096,0.416236379077471
0.070373888558875,0.307989948837058,0.412077501107134
