x,y,z
0.19023909480887838,0.39175264952389943,0.40488399711928413
0.19011553716920204,0.39240693238428265,0.4046100365687724
0.19004352932234864,0.39289571211913815,0.40443679199237675
0.19002876898713153,0.39320172810020315,0.4043552693366985
0.190063142625567,0.3934732340088037,0.4043716655600646
0.18994951804974472,0.3940015705149056,0.40435818598496864
0.18960057644612222,0.3948563678551468,0.40435509449383156
0.1889881158005814,0.3957231725030663,0.4044071415733165
0.18789931639448304,0.3968575300602188,0.4044041124304369
0.18696835534958195,0.3977143862274763,0.40438354486474815
0.18655161701954442,0.3980653523847493,0.4043635774292816
0.1866406327217231,0.39796238143142837,0.4043838369474911
0.18660746013376703,0.3979507976490817,0.40442581529792004
0.18646291907720428,0.39798188358532244,0.4044761319987561
0.1859277392010937,0.39817815383352234,0.4045538740963269
0.1848511692479039,0.39862454807493564,0.40458990258158817
0.1834181586215245,0.3991498502536507,0.40459657001374777
0.18213619173297715,0.39918493259057974,0.40460867931131544
0.18114833868344205,0.3985453326781736,0.40478806556893354
0.18046357544470082,0.39765750483088047,0.4049949210683634
0.17977828853817593,0.3968294803943717,0.40514673585877015
0.17901877085142318,0.39590617381383525,0.4052773405915975
0.17837519101352367,0.3949320092356233,0.40544845413677943
0.1782266975333459,0.3942880791443995,0.4055571259363535
0.17842796977300265,0.39396534407897776,0.4055715084951965
0.17864740897585588,0.39381191140443744,0.40557667327196206
0.17897920382031138,0.39326806739369596,0.40558708135850047
0.17943149605959252,0.3920728430998642,0.4055453921397841
0.1795470286869916,0.39019846675495684,0.40547059731198226
0.17962040132192217,0.3885013769794501,0.40546288509497946
0.1800128195661484,0.3872676554067819,0.4054543259050658
0.1805275020082373,0.386683776358165,0.40538553197762095
0.18072836898970673,0.38636774392950257,0.40530872814867014
0.18120171703764448,0.3857153591987199,0.40518291316294247
0.18166684219093293,0.38470721075243514,0.40496386382469196
0.18176295041228688,0.3839167831266058,0.4047459599677921
0.1812293500880866,0.3833869223997771,0.40481821591207645
0.18040490660171113,0.3824611051575421,0.4049987263708871
0.17961953317308596,0.38156448626647893,0.40513480086653303
0.17930004825295817,0.3812336948907715,0.4051063112370542
0.1792582812041679,0.3812391291007765,0.40515003487455614
0.17879373593644748,0.380742960751618,0.40521844347852354
0.17807728936167705,0.3799500921380715,0.40529416501521803
0.17748925862135934,0.3794425774036903,0.40530701734388663
0.1763245535351873,0.37988365765072674,0.4053291820846193
0.17418968479618624,0.38091370777851163,0.4053327699294652
0.17170356008349014,0.3820322953309062,0.40535086827474864
0.1698366714239672,0.38287108514948426,0.4053532344224585
0.16810875734175718,0.38363831700999756,0.4053477096159161
0.16624077408029478,0.3844660884352604,0.40533250540719307
0.1644312061979143,0.38525044617366855,0.40533864764691907
0.16334163965045956,0.3857563201896229,0.4053799727118953
0.16296308251062042,0.3860652687313641,0.40547230289643854
0.16274378920649823,0.38665539995527437,0.40570830580091843
0.16204798307679497,0.3882725325869078,0.4060806894140613
0.16192039141429046,0.3898981975779559,0.40628427376269105
0.16209439995975622,0.39180725107327624,0.40640365092093034
