x,y,z,,
0.21363258984000438,0.43466578493892744,0.40237868611126015
0.2125678766703637,0.43804197801756967,0.39905273973314753
0.2121888761195451,0.44109572934942665,0.3965474024778112
0.21270949271184358,0.4435448896001523,0.3952269006595397
0.2131923789388951,0.4466040789142575,0.39362514161191275
0.2129238769254292,0.45119325024521284,0.3901038765552365
0.21166100592915799,0.45649449858540914,0.3863294517118289
0.20995672820023836,0.4606073315233927,0.3836028777314934
0.2062846839654271,0.46362500050332894,0.38248222513029095
0.19945015906724523,0.46654710094405716,0.38236179159702754
0.19148311699927267,0.4698197488784699,0.3821895314614367
0.1852634855196052,0.47225239061678037,0.3819435967416421
0.1814051400852913,0.472481614886766,0.38259332244423366
0.17802124806503644,0.4696858180999216,0.38446884174410545
0.1748922947506455,0.4650529645197319,0.387103264165223
0.17231508450611696,0.46021364675248033,0.3898015034028365
0.1704828510144359,0.4557974693463209,0.3922962768399585
0.16905605151733183,0.45163613364774313,0.3945000533730113
0.16769589101385607,0.4474759451929265,0.39670402577922154
0.16651971341551247,0.4424254566868444,0.39950400637197137
0.16591410969965092,0.43559193191394097,0.4029372377914579
0.16640732787722493,0.42856464672495787,0.40598211006643425
0.16787785426546425,0.42191532696369927,0.40843687492063846
0.1699787201973113,0.41585864646012927,0.4104517805556728
0.17245710910654688,0.40953785919757524,0.4124983675452374
0.17478878063902598,0.4041520806577769,0.4142359136954945
0.17693668878668223,0.39947204877198716,0.41572909686212345
0.17870242407592773,0.39543344878159403,0.4169336347619872
0.17956062340191048,0.3913092499899155,0.41801797976432464
0.179382918241078,0.38755826590579917,0.41899450898412
0.17831350227380857,0.38380920765586396,0.4200542180242576
0.17627702932173903,0.37978317361033825,0.42119798532078184
0.1727147791132672,0.37505981638467656,0.4223182228033493
0.16825443997495113,0.37015794335032437,0.4232655479342634
0.1645932955367791,0.36661494568426745,0.4239510821950251
0.16185335587733046,0.3648253881999551,0.424294455646518
0.15844154616148726,0.3639785133653798,0.42445295552209955
0.15347733414239306,0.3629994452530939,0.4245027440782647
0.1491908886114916,0.36199999999999977,0.42459003149490926
0.14714621784576593,0.36095714285714264,0.4246692517074581
0.14657027990997484,0.3603428571428569,0.4247959753666227
0.14545477211467514,0.35823808265788065,0.42536526511564077
0.1429614419774619,0.35814418631253814,0.4257310121557349
0.14006416310229378,0.3587507893587971,0.4261030795875281
0.13649172287785738,0.36099382989857043,0.42623817273887743
0.13210208473696555,0.36236559532892243,0.4264702638274136
0.1268640429324004,0.3650997695415468,0.42585581147164686
0.12211872312564333,0.3673512311370699,0.425052137936392
0.11766379936337346,0.36973462668884394,0.4243451531214759
0.11392421069545866,0.37215886921140645,0.42389864525735044
0.11112603132912885,0.37517602976764947,0.42298615534586004
0.1100906986529093,0.3795843566098308,0.42194251450481024
0.11121320282826287,0.38695628296989926,0.4206522449540658
0.11376891969490655,0.39575227538468666,0.4190325170994621
0.11542340062766654,0.4030996089432525,0.41697309967943125
0.11677439701861055,0.40981246253422005,0.4144579243619859
