x,y,z
0.14324526559341264,0.4163115681659368,0.4001378456765531
0.14334389656032936,0.41608431659234674,0.4002268370664307
0.14315734151003012,0.41513649828468036,0.4003809658673303
0.1426985976370501,0.4133421215935701,0.40062118978588657
0.14190517801900662,0.4112542964821409,0.40087982480014805
0.1411567613822151,0.40921993390311,0.40110960734907675
0.14073316624778687,0.40704619630000427,0.4013398827884395
0.14048978547575097,0.40482381356568736,0.4015372594482066
0.14016022415541055,0.40258309038347967,0.4017348264431256
0.13970863222638552,0.4004325090680445,0.40189861973277846
0.13936571342096332,0.3988044017241279,0.40201078515054833
0.13923427662102483,0.39825574581625134,0.4020325918446734
0.13937813140395522,0.39827184519403036,0.4020150605197045
0.1396561922639547,0.3982198771383959,0.40201913948538726
0.13997243543891535,0.3981910841073098,0.4020773200868334
0.14040973119813804,0.3983723113458073,0.40220369350001817
0.14115433650907447,0.39859403073936484,0.40233814794087785
0.14225280686002106,0.39867261704355655,0.4024110474351634
0.14314852176495418,0.39878335063071735,0.402207767617325
0.14370217001817562,0.399128830322091,0.40186636544294213
0.14401598451626582,0.3995982475181283,0.4017569812113716
0.14491402153487234,0.40077016259831294,0.40157791819004474
0.1464325587752124,0.4023911598702108,0.4014188752833117
0.14867064064619517,0.40368760846427465,0.4010740001314178
0.15111579900645417,0.40419211026955515,0.40090681725855104
0.15391670042899008,0.40450209074251803,0.40058383122314023
0.15662724758400143,0.40449071677174875,0.40042168435562864
0.1590792307760992,0.404608688972126,0.4003810980450211
0.16108206933332664,0.4057460001211595,0.40025756470401824
0.16260743925568602,0.4074790004169298,0.40022929591363215
0.16375620808739896,0.4089939939182003,0.39987983192447424
0.16434313580581675,0.40973073059166315,0.3996079320112595
0.1645798451314929,0.4100379764277095,0.39933716319604146
0.16451585278177216,0.4099546276385015,0.39940685643457746
0.1645031176946548,0.4099487202862522,0.3994135901540767
0.1644998206059997,0.4099412085120475,0.3994219164947987
0.16448657073091916,0.4099354232514005,0.39943682347736587
0.16446519779866495,0.4099066460184544,0.39950253798277385
0.164438972771584,0.40986564688051313,0.3995885474186575
0.164377821258417,0.40980084894545854,0.3996773699482184
0.16415003283490065,0.4094866352677851,0.3997819211668301
0.16381947329838537,0.4086068791493839,0.39994284064030944
0.16357612555255108,0.4066038058018989,0.4001360217727979
0.1635278001196986,0.4038879250098819,0.40027823652305494
0.1634267511688169,0.4016263616626325,0.40033378427971045
0.16287688419646879,0.4000513367806582,0.40042145273606305
0.16188702601459443,0.39842823488350393,0.4005579753169329
0.16090429437340797,0.39650671845030927,0.40067228624437423
0.16038309054291733,0.39516911832002677,0.4007011709618621
0.16020353208879817,0.3943172681406125,0.4006951194195121
0.1601477905390497,0.3933061798116718,0.40064729183387465
0.16005747952817156,0.3919057303191452,0.4005639436104921
0.15999873110587437,0.39094126350133185,0.40051407118783333
0.1599612849609574,0.39072104559397747,0.4005048252628095
0.15997423374639136,0.3908201321764464,0.40051668347260877
0.15999061118913127,0.3908344728651737,0.4005196310751503
0.16001375057165446,0.39084608286561284,0.40051820129170046
0.16002917847122772,0.3908715065810924,0.4005103597874954
0.16002395940065992,0.3908891226351072,0.4005209058410298
0.16001166429803887,0.39089435693352587,0.4005424870760323
0.15999655228359627,0.39087649111864853,0.40056440217566036
0.16006616360705095,0.390966586337104,0.4005987353851409
0.16031562251425416,0.39127804482986767,0.40069641122616084
0.1606023077252545,0.39161759384583444,0.4008987779740496
0.1607550338442093,0.39178919259292777,0.401046373211063
0.160817894141994,0.3918609033518441,0.40114267498381523
0.16107047694299487,0.3921733050980095,0.400849292352581
0.16132099143463172,0.39249423014335816,0.40050556787950886
0.16140129704298692,0.3926267118169494,0.400263524972273
0.16172618677491704,0.3926323785557574,0.40025876784655506
0.16284504961651883,0.3929292717038712,0.4001094535859996
0.16423579017651155,0.3934632032682713,0.39994535245473656
0.16503005313292554,0.393879779834984,0.39989571319549183
0.1653263871554289,0.3941952685708674,0.3998203083336734
0.1659162598390037,0.3948897759086623,0.39968510622373915
0.1670403147778643,0.3962280102434999,0.39949382687423557
0.16811937463775117,0.3973533283321394,0.399374453825335
0.16914598648306664,0.39766262792849655,0.3992374237864904
0.17041281739356268,0.397424764293176,0.39907472370377217
0.17199274697072425,0.39744008294852085,0.3988924992050209
0.1732620683954685,0.3978824386724493,0.3988394689315719
0.1741980366273327,0.3986946525120302,0.39879313821477913
0.1749333135044711,0.39958143990693473,0.39862981305384243
0.17553669005088693,0.4002958404796406,0.39833846717201765
0.1761642295602971,0.4008995300256334,0.3980715729466718
0.1775085595567047,0.4014377063720198,0.3980188241142377
0.17958269553001832,0.4016394069194698,0.3979462216090727
0.18150666061573154,0.4013855558050619,0.397883211506775
0.18244135408566237,0.4011174123126896,0.39771617212580934
0.18276713698547656,0.401203517518055,0.3975935247263647
0.18304893921880222,0.4016191430057329,0.39750462493122823
0.18363597790581962,0.40230478619763965,0.3973881427880743
0.18443299015116296,0.40326591117752436,0.3972773582085741
